trayID,species,spID,I,n,trayID_consec,day,planter,plate,domeID,side,x,x1,y,temp_PM,temp_AM,richness,SD,shannon,n_allP,n_allP.na,I_all,n_radish,n_arugula,n_basil,n_red_rom,n_green_rom,n_butter,I_radish,I_arugula,I_basil,I_red_rom,I_green_rom,I_butter,notes,n_others,n_others2,temp_PM_z,richness_z,n_others_z,n_others2_z,n_allP.na_z,n_radish_zsq,n_arugula_zsq,n_basil_zsq,n_red_rom_zsq,n_green_rom_zsq,n_butter_zsq,n_radish_p,n_arugula_p,n_basil_p,n_red_rom_p,n_green_rom_p,n_butter_p
161,radish,1,10,26,148,1,LR,1,57,R,3,3.3,7,24.5,23.7,6,0.5,1.7144141914465565,238,234,63,27,50,38,20,33,66,11,24,7,5,6,10,NA,207,157,-0.2712266594645935,0.7433955885309741,0.3515325557447845,0.3053347760591844,0.15153883948685465,-0.14087378438873113,0.2254906528891389,0.33337367181269345,0.13235413615283578,0.34120507651941806,0.6833914112840078,0.11538461538461539,0.21367521367521367,0.1623931623931624,0.08547008547008547,0.14102564102564102,0.28205128205128205
161,red_rom,4,4,19,148,1,LR,1,57,R,3,3.3,7,24.5,23.7,6,0.5,1.7144141914465565,238,234,63,27,50,38,20,33,66,11,24,7,5,6,10,NA,207,157,-0.2712266594645935,0.7433955885309741,0.3515325557447845,0.3053347760591844,0.15153883948685465,-0.14087378438873113,0.2254906528891389,0.33337367181269345,0.13235413615283578,0.34120507651941806,0.6833914112840078,0.11538461538461539,0.21367521367521367,0.1623931623931624,0.08547008547008547,0.14102564102564102,0.28205128205128205
162,arugula,2,30,35,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
162,basil,3,11,32,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
162,butter,6,13,19,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
162,green_rom,5,34,47,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
162,radish,1,50,64,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
162,red_rom,4,18,25,149,2,LR,5,71,R,8,8.3,8,23.4,22.8,6,0.5,1.7144141914465565,238,234,167,67,38,33,26,50,20,53,33,12,19,36,14,NA,167,129,-0.6012249430693162,0.7433955885309741,0.10811458841391526,0.14160502941662928,0.15153883948685465,0.16619561765183583,0.11832896892297905,0.28139945333457356,0.20904778062685056,0.5022272779645436,0.22202835881141134,0.2863247863247863,0.1623931623931624,0.14102564102564102,0.1111111111111111,0.21367521367521367,0.08547008547008547
163,arugula,2,38,64,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
163,basil,3,4,25,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
163,butter,6,8,19,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
163,green_rom,5,13,38,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
163,radish,1,21,31,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
163,red_rom,4,22,48,150,3,LR,8,60,L,6,6,7,23.9,23.1,6,0.5,1.7144141914465565,238,237,118,33,68,26,50,40,20,23,42,5,24,15,9,NA,204,136,-0.4512257232489879,0.7433955885309741,0.3332762081949693,0.18253746607726806,0.17668095612875517,-0.0845376476852027,0.36438639085325664,0.2014864095517454,0.4503104026881448,0.41160939879287295,0.22202835881141134,0.13924050632911392,0.2869198312236287,0.10970464135021098,0.2109704641350211,0.16877637130801687,0.08438818565400844
164,arugula,2,7,34,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
164,basil,3,1,63,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
164,butter,6,3,48,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
164,green_rom,5,5,32,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
164,radish,1,12,26,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
164,red_rom,4,0,19,151,1,LR,3,5,R,5,5.3,1,27.4,24.6,6,0.5,1.7144141914465565,238,234,39,27,37,67,20,33,50,13,10,5,1,6,4,NA,207,170,0.5987688154933104,0.7433955885309741,0.3515325557447845,0.38135215842894216,0.15153883948685465,-0.14087378438873113,0.10867819679379691,0.5835496245565,0.13235413615283578,0.34120507651941806,0.5503643839895516,0.11538461538461539,0.1581196581196581,0.2863247863247863,0.08547008547008547,0.14102564102564102,0.21367521367521367
165,arugula,2,13,37,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
165,basil,3,1,32,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
165,butter,6,5,45,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
165,green_rom,5,5,26,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
165,radish,1,8,17,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
165,red_rom,4,9,63,152,2,LR,6,13,L,4,4,2,27.8,24,6,0.5,1.7144141914465565,238,232,51,19,39,33,67,27,47,9,15,2,13,6,6,NA,213,174,0.7187681913495737,0.7433955885309741,0.3880452508444148,0.4047421222350215,0.1347774283922543,-0.22688171131662047,0.12785357088924512,0.28139945333457356,0.5866332865699538,0.27463449402602297,0.5231501584852393,0.08189655172413793,0.16810344827586207,0.14224137931034483,0.28879310344827586,0.11637931034482758,0.2025862068965517
166,arugula,2,5,37,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
166,basil,3,0,18,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
166,butter,6,0,26,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
166,green_rom,5,3,65,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
166,radish,1,1,32,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
166,red_rom,4,2,47,153,3,LR,9,3,R,3,3.3,1,25.9,24.3,6,0.5,1.7144141914465565,238,237,22,33,39,20,50,68,27,2,7,2,5,5,1,NA,204,165,0.14877115603232538,0.7433955885309741,0.3332762081949693,0.35211470367134307,0.17668095612875517,-0.0845376476852027,0.12785357088924512,0.12388327087992076,0.4503104026881448,0.6448759374399246,0.31349697063454823,0.13924050632911392,0.16455696202531644,0.08438818565400844,0.2109704641350211,0.2869198312236287,0.11392405063291139
167,arugula,2,9,17,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
167,basil,3,4,26,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
167,butter,6,14,64,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
167,green_rom,5,10,32,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
167,radish,1,25,37,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
167,red_rom,4,19,47,154,1,LR,1,65,L,2,2,8,24.7,23.5,6,0.5,1.7144141914465565,238,235,92,40,18,27,50,33,67,28,10,5,21,11,17,NA,195,177,-0.2112269715364624,0.7433955885309741,0.2785071655455237,0.422284595089581,0.15991954503415481,-0.0249571637002511,-0.1088144707305052,0.2135106818623406,0.4503104026881448,0.34120507651941806,0.6911375611384404,0.1702127659574468,0.07659574468085106,0.1148936170212766,0.2127659574468085,0.14042553191489363,0.2851063829787234
168,arugula,2,10,37,155,2,LR,4,46,R,1,1.3,6,26.8,25.4,6,0.5,1.7144141914465565,238,238,47,33,40,50,27,20,68,14,13,3,4,2,11,NA,205,165,0.418769751708917,0.7433955885309741,0.339361657378241,0.35211470367134307,0.18506166167605534,-0.0845376476852027,0.1372568254800234,0.44561011555836566,0.2209311307262241,0.18674736884929224,0.6988261164037899,0.13865546218487396,0.16806722689075632,0.21008403361344538,0.1134453781512605,0.08403361344537816,0.2857142857142857
168,basil,3,1,48,155,2,LR,4,46,R,1,1.3,6,26.8,25.4,6,0.5,1.7144141914465565,238,238,47,33,40,50,27,20,68,14,13,3,4,2,11,NA,205,165,0.418769751708917,0.7433955885309741,0.339361657378241,0.35211470367134307,0.18506166167605534,-0.0845376476852027,0.1372568254800234,0.44561011555836566,0.2209311307262241,0.18674736884929224,0.6988261164037899,0.13865546218487396,0.16806722689075632,0.21008403361344538,0.1134453781512605,0.08403361344537816,0.2857142857142857
168,butter,6,9,64,155,2,LR,4,46,R,1,1.3,6,26.8,25.4,6,0.5,1.7144141914465565,238,238,47,33,40,50,27,20,68,14,13,3,4,2,11,NA,205,165,0.418769751708917,0.7433955885309741,0.339361657378241,0.35211470367134307,0.18506166167605534,-0.0845376476852027,0.1372568254800234,0.44561011555836566,0.2209311307262241,0.18674736884929224,0.6988261164037899,0.13865546218487396,0.16806722689075632,0.21008403361344538,0.1134453781512605,0.08403361344537816,0.2857142857142857
